Id,Runs,Boundaries,Six,Fifty,Hundred,Duck,Batting_Points,Wickets,4W_Haul,5W_Haul,Maidens,Bowling_Points,Total Points
195_HH Gibbs,25,4,2,0,0,0,33,0,0,0,0,0,33
195_TL Suman,9,0,0,0,0,0,9,0,0,0,0,0,9
195_WPUJC Vaas,8,0,0,0,0,0,8,0,0,0,0,0,8
195_MJ Lumb,45,7,0,0,0,0,52,0,0,0,0,0,52
195_RG Sharma,49,5,3,0,0,0,60,0,0,0,0,0,60
195_AC Gilchrist,1,0,0,0,0,0,1,0,0,0,0,0,1
196_AB Agarkar,0,0,0,0,0,0,0,2,0,0,0,50,50
196_RS Bopara,0,0,0,0,0,1,-2,0,0,0,0,0,-2
196_PP Chawla,0,0,0,0,0,0,0,1,0,0,0,25,25
196_Mandeep Singh,4,1,0,0,0,0,5,0,0,0,0,0,5
196_Yuvraj Singh,24,4,1,0,0,0,30,0,0,0,0,0,30
196_DJ Hussey,3,0,0,0,0,0,3,0,0,0,0,0,3
196_WP Saha,0,0,0,0,0,0,0,0,0,0,0,0,0
196_CH Gayle,14,3,0,0,0,0,17,1,0,0,0,25,42
196_SJ Srivastava,0,0,0,0,0,0,0,2,0,0,0,50,50
196_AD Mathews,19,2,0,0,0,0,21,1,0,0,0,25,46
196_Iqbal Abdulla,0,0,0,0,0,0,0,0,0,0,0,0,0
196_MS Bisla,22,3,0,0,0,0,25,0,0,0,0,0,25
196_B Lee,7,1,0,0,0,0,8,0,0,0,0,0,8
196_AB Dinda,0,0,0,0,0,0,0,0,0,0,0,0,0
196_DPMD Jayawardene,16,1,0,0,0,0,17,0,0,0,0,0,17
196_VS Malik,0,0,0,0,0,0,0,0,0,0,0,0,0
196_SE Bond,0,0,0,0,0,0,0,2,0,0,0,50,50
196_SC Ganguly,50,7,1,1,0,0,67,0,0,0,0,0,67
196_MK Tiwary,75,10,2,1,0,0,97,0,0,0,0,0,97
196_KC Sangakkara,30,3,0,0,0,0,33,0,0,0,0,0,33
196_K Goel,17,2,1,0,0,0,21,0,0,0,0,0,21
196_IK Pathan,22,2,1,0,0,0,26,2,0,0,0,50,76
197_A Mishra,0,0,0,0,0,0,0,2,0,0,0,50,50
197_KM Jadhav,50,7,2,1,0,0,69,0,0,0,0,0,69
197_V Kohli,38,5,1,0,0,0,45,0,0,0,0,0,45
197_UT Yadav,0,0,0,0,0,0,0,1,0,0,0,25,25
197_KD Karthik,17,1,0,0,0,0,18,0,0,0,0,0,18
197_MK Pandey,39,5,1,0,0,0,46,0,0,0,0,0,46
197_JH Kallis,27,3,0,0,0,0,30,0,0,0,0,0,30
197_A Kumble,1,0,0,0,0,0,1,0,0,0,0,0,1
197_AB McDonald,18,2,1,0,0,0,22,2,0,0,0,50,72
197_PJ Sangwan,0,0,0,0,0,0,0,1,0,0,0,25,25
197_R Dravid,1,0,0,0,0,0,1,0,0,0,0,0,1
197_P Kumar,0,0,0,0,0,1,-2,0,0,0,0,0,-2
197_EJG Morgan,17,2,0,0,0,0,19,0,0,0,0,0,19
197_RV Uthappa,15,2,1,0,0,0,19,0,0,0,0,0,19
197_DA Warner,33,5,2,0,0,0,42,0,0,0,0,0,42
197_AB de Villiers,45,3,0,0,0,0,48,0,0,0,0,0,48
197_DP Nannes,0,0,0,0,0,0,0,0,0,0,0,0,0
197_DW Steyn,8,1,0,0,0,0,9,1,0,0,0,25,34
197_V Sehwag,12,2,0,0,0,0,14,0,0,0,0,0,14
197_R Vinay Kumar,2,0,0,0,0,0,2,1,0,0,0,25,27
197_MV Boucher,2,0,0,0,0,0,2,0,0,0,0,0,2
198_M Muralitharan,0,0,0,0,0,0,0,0,0,0,0,0,0
198_YK Pathan,8,1,0,0,0,0,9,1,0,0,0,25,34
198_MS Dhoni,21,2,0,0,0,0,23,0,0,0,0,0,23
198_SK Warne,0,0,0,0,0,0,0,1,0,0,0,25,25
198_FY Fazal,17,1,0,0,0,0,18,0,0,0,0,0,18
198_SK Trivedi,0,0,0,0,0,0,0,0,0,0,0,0,0
198_AC Voges,20,1,0,0,0,0,21,0,0,0,0,0,21
198_M Vijay,42,6,2,0,0,0,52,0,0,0,0,0,52
198_SW Tait,1,0,0,0,0,0,1,2,0,0,0,50,51
198_S Badrinath,25,2,0,0,0,0,27,0,0,0,0,0,27
198_Joginder Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
198_SK Raina,14,1,0,0,0,0,15,0,0,0,0,0,15
198_SB Jakati,0,0,0,0,0,0,0,2,0,0,0,50,50
198_S Narwal,2,0,0,0,0,0,2,0,0,0,0,0,2
198_JA Morkel,28,4,3,0,0,0,38,2,0,0,0,50,88
198_NV Ojha,80,11,5,1,0,0,109,0,0,0,0,0,109
198_AA Jhunjhunwala,11,2,0,0,0,0,13,0,0,0,0,0,13
198_MJ Lumb,30,5,2,0,0,0,39,0,0,0,0,0,39
198_P Dogra,5,1,0,0,0,0,6,0,0,0,0,0,6
198_KB Arun Karthik,3,0,0,0,0,0,3,0,0,0,0,0,3
198_T Thushara,2,0,0,0,0,0,2,2,0,0,0,50,52
198_ML Hayden,19,2,1,0,0,0,23,0,0,0,0,0,23
199_KA Pollard,1,0,0,0,0,0,1,1,0,0,0,25,26
199_PP Ojha,0,0,0,0,0,0,0,2,0,0,0,50,50
199_Jaskaran Singh,1,0,0,0,0,0,1,2,0,0,0,50,51
199_MD Mishra,13,2,1,0,0,0,17,0,0,0,0,0,17
199_KAJ Roach,10,1,0,0,0,0,11,0,0,0,0,0,11
199_Y Venugopal Rao,7,1,0,0,0,0,8,0,0,0,0,0,8
199_SS Tiwary,4,1,0,0,0,0,5,0,0,0,0,0,5
199_DJ Bravo,23,4,1,0,0,0,29,0,0,0,0,0,29
199_AT Rayudu,6,0,0,0,0,0,6,0,0,0,0,0,6
199_RP Singh,1,0,0,0,0,0,1,3,0,0,0,75,76
199_R Sathish,3,0,0,0,0,0,3,0,0,0,0,0,3
199_R McLaren,13,1,0,0,0,0,14,0,0,0,0,0,14
199_A Symonds,1,0,0,0,0,0,1,0,0,0,0,0,1
199_SL Malinga,0,0,0,0,0,0,0,3,0,0,1,83,83
199_HH Gibbs,27,5,2,0,0,0,36,0,0,0,0,0,36
199_TL Suman,15,1,1,0,0,0,18,0,0,0,0,0,18
199_Harbhajan Singh,49,10,2,0,0,0,63,3,0,0,0,75,138
199_RG Sharma,45,5,2,0,0,0,54,0,0,0,0,0,54
199_AC Gilchrist,0,0,0,0,0,1,-2,0,0,0,0,0,-2
199_SR Tendulkar,55,9,0,1,0,0,72,0,0,0,0,0,72
199_Z Khan,0,0,0,0,0,0,0,3,0,0,0,75,75
199_S Dhawan,8,2,0,0,0,0,10,0,0,0,0,0,10
200_PD Collingwood,53,5,2,1,0,0,70,1,0,0,0,25,95
200_A Mishra,0,0,0,0,0,0,0,1,0,0,0,25,25
200_M Kartik,1,0,0,0,0,0,1,0,0,0,0,0,1
200_R Bhatia,0,0,0,0,0,0,0,1,0,0,0,25,25
200_AB Agarkar,17,1,0,0,0,0,18,0,0,0,0,0,18
200_KM Jadhav,4,1,0,0,0,0,5,0,0,0,0,0,5
200_G Gambhir,1,0,0,0,0,0,1,0,0,0,0,0,1
200_Mandeep Singh,0,0,0,0,0,1,-2,0,0,0,0,0,-2
200_CK Langeveldt,0,0,0,0,0,1,-2,2,0,0,0,50,48
200_UT Yadav,0,0,0,0,0,0,0,2,0,0,0,50,50
200_KD Karthik,0,0,0,0,0,1,-2,0,0,0,0,0,-2
200_DJ Hussey,29,3,1,0,0,0,34,0,0,0,0,0,34
200_WP Saha,20,2,0,0,0,0,22,0,0,0,0,0,22
200_AB McDonald,0,0,0,0,0,0,0,2,0,0,0,50,50
200_CH Gayle,30,4,2,0,0,0,38,1,0,0,0,25,63
200_AD Mathews,24,3,0,0,0,0,27,0,0,0,0,0,27
200_DA Warner,107,14,5,0,1,0,147,0,0,0,0,0,147
200_DP Nannes,0,0,0,0,0,0,0,1,0,0,0,25,25
200_I Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
200_SC Ganguly,5,1,0,0,0,0,6,0,0,0,0,0,6
200_MK Tiwary,0,0,0,0,0,1,-2,0,0,0,0,0,-2
200_V Sehwag,8,2,0,0,0,0,10,0,0,0,0,0,10
201_KA Pollard,20,3,1,0,0,0,25,0,0,0,0,0,25
201_IK Pathan,18,1,0,0,0,0,19,1,0,0,0,25,44
201_RS Bopara,1,0,0,0,0,0,1,3,0,0,0,75,76
201_PP Chawla,22,3,0,0,0,0,25,1,0,0,0,25,50
201_SS Tiwary,31,3,2,0,0,0,38,0,0,0,0,0,38
201_DJ Bravo,8,1,1,0,0,0,11,1,0,0,0,25,36
201_Yuvraj Singh,2,0,0,0,0,0,2,0,0,0,0,0,2
201_AT Rayudu,9,1,0,0,0,0,10,0,0,0,0,0,10
201_R Sathish,17,2,0,0,0,0,19,0,0,0,0,0,19
201_R McLaren,0,0,0,0,0,0,0,0,0,0,0,0,0
201_SJ Srivastava,1,0,0,0,0,0,1,1,0,0,0,25,26
201_MS Bisla,11,1,0,0,0,0,12,0,0,0,0,0,12
201_B Lee,3,0,0,0,0,0,3,0,0,0,0,0,3
201_DPMD Jayawardene,20,2,0,0,0,0,22,0,0,0,0,0,22
201_SL Malinga,0,0,0,0,0,0,0,4,1,0,0,108,108
201_VS Malik,6,1,0,0,0,0,7,0,0,0,0,0,7
201_SE Marsh,57,7,1,1,0,0,74,0,0,0,0,0,74
201_Harbhajan Singh,1,0,0,0,0,0,1,0,0,0,0,0,1
201_SR Tendulkar,11,2,0,0,0,0,13,0,0,0,0,0,13
201_K Goel,1,0,0,0,0,0,1,0,0,0,0,0,1
201_Z Khan,0,0,0,0,0,0,0,3,0,0,0,75,75
201_S Dhawan,50,6,0,1,0,0,64,0,0,0,0,0,64
202_MS Gony,0,0,0,0,0,0,0,0,0,0,0,0,0
202_M Muralitharan,0,0,0,0,0,0,0,0,0,0,0,0,0
202_MS Dhoni,14,1,0,0,0,0,15,0,0,0,0,0,15
202_CL White,21,3,1,0,0,0,26,0,0,0,0,0,26
202_V Kohli,34,4,1,0,0,0,40,0,0,0,0,0,40
202_M Vijay,78,10,6,1,0,0,108,0,0,0,0,0,108
202_C Ganapathy,0,0,0,0,0,0,0,0,0,0,0,0,0
202_S Badrinath,7,1,0,0,0,0,8,0,0,0,0,0,8
202_MK Pandey,5,1,0,0,0,0,6,0,0,0,0,0,6
202_JH Kallis,52,7,0,1,0,0,67,1,0,0,0,25,92
202_A Kumble,0,0,0,0,0,0,0,1,0,0,0,25,25
202_SK Raina,40,4,1,0,0,0,46,0,0,0,0,0,46
202_SB Jakati,0,0,0,0,0,0,0,2,0,0,1,58,58
202_P Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
202_RV Uthappa,21,3,2,0,0,0,28,0,0,0,0,0,28
202_JA Morkel,1,0,0,0,0,0,1,0,0,0,0,0,1
202_DW Steyn,0,0,0,0,0,0,0,1,0,0,0,25,25
202_KP Pietersen,23,3,1,0,0,0,28,1,0,0,0,25,53
202_R Vinay Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
202_T Thushara,0,0,0,0,0,0,0,1,0,0,0,25,25
202_ML Hayden,12,1,1,0,0,0,15,0,0,0,0,0,15
203_PD Collingwood,16,3,1,0,0,0,21,1,0,0,0,25,46
203_A Mishra,0,0,0,0,0,0,0,3,0,0,0,75,75
203_KM Jadhav,10,1,0,0,0,0,11,0,0,0,0,0,11
203_YK Pathan,24,4,2,0,0,0,32,0,0,0,0,0,32
203_SK Warne,0,0,0,0,0,1,-2,1,0,0,0,25,23
203_G Gambhir,43,3,0,0,0,0,46,0,0,0,0,0,46
203_FY Fazal,0,0,0,0,0,1,-2,0,0,0,0,0,-2
203_SK Trivedi,7,1,1,0,0,0,10,0,0,0,0,0,10
203_AC Voges,15,1,0,0,0,0,16,0,0,0,0,0,16
203_UT Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
203_SW Tait,11,1,1,0,0,0,14,1,0,0,0,25,39
203_KD Karthik,69,10,4,1,0,0,95,0,0,0,0,0,95
203_MF Maharoof,0,0,0,0,0,0,0,2,0,0,0,50,50
203_AB McDonald,14,2,0,0,0,0,16,0,0,0,0,0,16
203_S Ladda,0,0,0,0,0,0,0,1,0,0,0,25,25
203_S Narwal,12,2,0,0,0,0,14,3,0,0,0,75,89
203_DA Warner,4,0,0,0,0,0,4,0,0,0,0,0,4
203_NV Ojha,27,5,1,0,0,0,34,0,0,0,0,0,34
203_AA Jhunjhunwala,2,0,0,0,0,0,2,0,0,0,0,0,2
203_MJ Lumb,0,0,0,0,0,1,-2,0,0,0,0,0,-2
203_P Dogra,20,1,1,0,0,0,23,0,0,0,0,0,23
203_V Sehwag,19,4,1,0,0,0,25,1,0,0,0,25,50
204_M Kartik,0,0,0,0,0,0,0,1,0,0,0,25,25
204_AB Agarkar,8,1,0,0,0,0,9,1,0,0,0,25,34
204_PP Ojha,0,0,0,0,0,0,0,2,0,0,0,50,50
204_Jaskaran Singh,0,0,0,0,0,0,0,2,0,0,0,50,50
204_MD Mishra,29,6,0,0,0,0,35,0,0,0,0,0,35
204_KAJ Roach,0,0,0,0,0,0,0,0,0,0,0,0,0
204_Y Venugopal Rao,0,0,0,0,0,0,0,0,0,0,0,0,0
204_DJ Hussey,31,3,2,0,0,0,38,0,0,0,0,0,38
204_WP Saha,10,2,0,0,0,0,12,0,0,0,0,0,12
204_CH Gayle,4,1,0,0,0,0,5,1,0,0,0,25,30
204_MB Parmar,0,0,0,0,0,0,0,0,0,0,0,0,0
204_Harmeet Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
204_A Symonds,45,5,0,0,0,0,50,2,0,0,0,50,100
204_AD Mathews,4,0,0,0,0,0,4,1,0,0,0,25,29
204_HH Gibbs,50,6,1,1,0,0,66,0,0,0,0,0,66
204_TL Suman,15,1,1,0,0,0,18,0,0,0,0,0,18
204_SE Bond,0,0,0,0,0,0,0,1,0,0,0,25,25
204_SC Ganguly,88,14,5,1,0,0,120,0,0,0,0,0,120
204_CA Pujara,17,3,0,0,0,0,20,0,0,0,0,0,20
204_MK Tiwary,5,0,0,0,0,0,5,0,0,0,0,0,5
204_RG Sharma,2,0,0,0,0,0,2,0,0,0,0,0,2
204_AC Gilchrist,9,2,0,0,0,0,11,0,0,0,0,0,11
205_Bipul Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
205_RS Bopara,42,3,0,0,0,0,45,0,0,0,0,0,45
205_S Sreesanth,0,0,0,0,0,0,0,0,0,0,0,0,0
205_PP Chawla,0,0,0,0,0,0,0,0,0,0,0,0,0
205_CL White,6,1,0,0,0,0,7,0,0,0,0,0,7
205_V Kohli,42,5,1,0,0,0,49,0,0,0,0,0,49
205_Yuvraj Singh,36,5,2,0,0,0,45,0,0,0,0,0,45
205_A Kumble,0,0,0,0,0,0,0,1,0,0,0,25,25
205_MK Pandey,29,3,0,0,0,0,32,0,0,0,0,0,32
205_JH Kallis,9,1,0,0,0,0,10,1,0,0,0,25,35
205_SJ Srivastava,0,0,0,0,0,0,0,1,0,0,0,25,25
205_MS Bisla,28,4,0,0,0,0,32,0,0,0,0,0,32
205_B Lee,1,0,0,0,0,0,1,0,0,0,0,0,1
205_P Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
205_RV Uthappa,22,3,2,0,0,0,29,0,0,0,0,0,29
205_SE Marsh,2,0,0,0,0,0,2,0,0,0,0,0,2
205_DW Steyn,0,0,0,0,0,0,0,1,0,0,0,25,25
205_KC Sangakkara,45,8,0,0,0,0,53,0,0,0,0,0,53
205_KP Pietersen,66,8,1,1,0,0,84,0,0,0,0,0,84
205_R Vinay Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
205_IK Pathan,16,3,1,0,0,0,21,1,0,0,0,25,46
206_M Muralitharan,0,0,0,0,0,0,0,1,0,0,0,25,25
206_YK Pathan,4,1,0,0,0,0,5,0,0,0,0,0,5
206_MS Dhoni,0,0,0,0,0,1,-2,0,0,0,0,0,-2
206_SK Warne,0,0,0,0,0,0,0,1,0,0,0,25,25
206_FY Fazal,4,0,0,0,0,0,4,0,0,0,0,0,4
206_S Tyagi,0,0,0,0,0,0,0,0,0,0,0,0,0
206_M Vijay,127,19,11,0,1,0,184,0,0,0,0,0,184
206_S Anirudha,0,0,0,0,0,0,0,0,0,0,0,0,0
206_SW Tait,0,0,0,0,0,0,0,0,0,0,0,0,0
206_S Badrinath,4,1,0,0,0,0,5,0,0,0,0,0,5
206_AS Raut,2,0,0,0,0,0,2,0,0,0,0,0,2
206_SK Raina,13,2,0,0,0,0,15,0,0,0,0,0,15
206_SB Jakati,0,0,0,0,0,0,0,0,0,0,0,0,0
206_S Narwal,0,0,0,0,0,0,0,0,0,0,0,0,0
206_DE Bollinger,0,0,0,0,0,0,0,2,0,0,0,50,50
206_SR Watson,60,10,5,1,0,0,88,2,0,0,0,50,138
206_JA Morkel,62,8,5,1,0,0,88,2,0,0,0,50,138
206_NV Ojha,94,14,6,1,0,0,128,0,0,0,0,0,128
206_AA Jhunjhunwala,7,1,1,0,0,0,10,0,0,0,0,0,10
206_MJ Lumb,37,7,1,0,0,0,46,0,0,0,0,0,46
206_SB Wagh,0,0,0,0,0,0,0,1,0,0,0,25,25
206_ML Hayden,34,6,1,0,0,0,42,0,0,0,0,0,42
207_KA Pollard,21,3,0,0,0,0,24,2,0,0,0,50,74
207_PP Ojha,2,0,0,0,0,0,2,3,0,0,0,75,77
207_Jaskaran Singh,0,0,0,0,0,1,-2,0,0,0,0,0,-2
207_MD Mishra,5,0,0,0,0,0,5,0,0,0,0,0,5
207_R Sharma,5,1,0,0,0,0,6,1,0,0,0,25,31
207_SS Tiwary,44,4,3,0,0,0,54,0,0,0,0,0,54
207_DJ Bravo,2,0,0,0,0,0,2,0,0,0,0,0,2
207_VVS Laxman,4,0,0,0,0,0,4,0,0,0,0,0,4
207_AT Rayudu,55,8,2,1,0,0,75,0,0,0,0,0,75
207_A Symonds,21,2,0,0,0,0,23,0,0,0,0,0,23
207_R McLaren,0,0,0,0,0,0,0,2,0,0,0,50,50
207_SL Malinga,0,0,0,0,0,0,0,1,0,0,0,25,25
207_HH Gibbs,17,3,0,0,0,0,20,0,0,0,0,0,20
207_TL Suman,11,0,0,0,0,0,11,0,0,0,0,0,11
207_Harbhajan Singh,0,0,0,0,0,0,0,2,0,0,0,50,50
207_RG Sharma,11,0,0,0,0,0,11,0,0,0,0,0,11
207_AC Gilchrist,19,2,1,0,0,0,23,0,0,0,0,0,23
207_SR Tendulkar,35,5,0,0,0,0,40,0,0,0,0,0,40
207_RJ Harris,13,1,0,0,0,0,14,1,0,0,0,25,39
207_Z Khan,0,0,0,0,0,0,0,2,0,0,0,50,50
207_S Dhawan,14,1,0,0,0,0,15,0,0,0,0,0,15
208_SJ Srivastava,0,0,0,0,0,0,0,0,0,0,0,0,0
208_AD Mathews,17,2,0,0,0,0,19,0,0,0,0,0,19
208_SC Ganguly,36,6,1,0,0,0,44,0,0,0,0,0,44
208_M Kartik,0,0,0,0,0,0,0,1,0,0,0,25,25
208_Yuvraj Singh,33,5,3,0,0,0,44,0,0,0,0,0,44
208_MS Bisla,18,3,0,0,0,0,21,0,0,0,0,0,21
208_RR Powar,0,0,0,0,0,0,0,0,0,0,0,0,0
208_RS Bopara,0,0,0,0,0,0,0,1,0,0,0,25,25
208_AB Agarkar,0,0,0,0,0,0,0,0,0,0,0,0,0
208_MK Tiwary,35,2,0,0,0,0,37,0,0,0,0,0,37
208_KC Sangakkara,38,4,2,0,0,0,46,0,0,0,0,0,46
208_DPMD Jayawardene,110,17,3,0,1,0,149,0,0,0,0,0,149
208_PP Chawla,0,0,0,0,0,0,0,0,0,0,0,0,0
208_JD Unadkat,0,0,0,0,0,0,0,0,0,0,0,0,0
208_J Theron,0,0,0,0,0,0,0,1,0,0,0,25,25
208_DJ Hussey,11,2,1,0,0,0,15,0,0,0,0,0,15
208_IK Pathan,0,0,0,0,0,0,0,1,0,0,0,25,25
208_CH Gayle,88,14,8,1,0,0,126,0,0,0,0,0,126
208_SE Bond,0,0,0,0,0,0,0,1,0,0,0,25,25
209_PD Collingwood,75,10,7,1,0,0,107,0,0,0,0,0,107
209_A Mishra,0,0,0,0,0,0,0,3,0,0,0,75,75
209_R Bhatia,0,0,0,0,0,0,0,1,0,0,0,25,25
209_KM Jadhav,7,0,0,0,0,0,7,0,0,0,0,0,7
209_G Gambhir,1,0,0,0,0,0,1,0,0,0,0,0,1
209_CL White,4,0,0,0,0,0,4,0,0,0,0,0,4
209_KP Appanna,1,0,0,0,0,0,1,1,0,0,0,25,26
209_V Kohli,13,1,0,0,0,0,14,0,0,0,0,0,14
209_KD Karthik,6,1,0,0,0,0,7,0,0,0,0,0,7
209_A Kumble,1,0,0,0,0,0,1,1,0,0,0,25,26
209_JH Kallis,54,6,1,1,0,0,70,0,0,0,0,0,70
209_MF Maharoof,0,0,0,0,0,0,0,1,0,0,0,25,25
209_PJ Sangwan,0,0,0,0,0,0,0,3,0,0,0,75,75
209_R Dravid,14,2,0,0,0,0,16,0,0,0,0,0,16
209_DL Vettori,19,2,0,0,0,0,21,1,0,0,0,25,46
209_A Mithun,5,1,0,0,0,0,6,1,0,0,0,25,31
209_RV Uthappa,12,1,1,0,0,0,15,0,0,0,0,0,15
209_DA Warner,33,5,2,0,0,0,42,0,0,0,0,0,42
209_LRPL Taylor,22,3,3,0,0,0,31,0,0,0,0,0,31
209_V Sehwag,35,7,2,0,0,0,46,0,0,0,0,0,46
209_KP Pietersen,16,1,1,0,0,0,19,0,0,0,0,0,19
209_R Vinay Kumar,3,0,0,0,0,0,3,0,0,0,0,0,3
210_PP Ojha,0,0,0,0,0,0,0,1,0,0,0,25,25
210_YK Pathan,5,0,0,0,0,0,5,0,0,0,0,0,5
210_DR Smith,4,0,0,0,0,0,4,1,0,0,0,25,29
210_SK Warne,1,0,0,0,0,0,1,4,1,0,0,108,109
210_FY Fazal,36,4,0,0,0,0,40,0,0,0,0,0,40
210_Anirudh Singh,9,1,0,0,0,0,10,0,0,0,0,0,10
210_SK Trivedi,9,2,0,0,0,0,11,3,0,0,0,75,86
210_AA Bilakhia,2,0,0,0,0,0,2,0,0,0,0,0,2
210_VVS Laxman,6,1,0,0,0,0,7,0,0,0,0,0,7
210_AS Raut,0,0,0,0,0,1,-2,0,0,0,0,0,-2
210_Harmeet Singh,0,0,0,0,0,0,0,2,0,0,0,50,50
210_RP Singh,3,0,0,0,0,0,3,3,0,0,0,75,78
210_A Symonds,15,2,0,0,0,0,17,0,0,0,0,0,17
210_SR Watson,58,6,3,1,0,0,78,0,0,0,0,0,78
210_NV Ojha,1,0,0,0,0,0,1,0,0,0,0,0,1
210_AA Jhunjhunwala,11,1,0,0,0,0,12,0,0,0,0,0,12
210_MJ Lumb,15,3,1,0,0,0,20,0,0,0,0,0,20
210_AP Dole,4,1,0,0,0,0,5,2,0,0,0,50,55
210_RG Sharma,73,10,2,1,0,0,95,0,0,0,0,0,95
210_AC Gilchrist,34,6,3,0,0,0,46,0,0,0,0,0,46
210_M Morkel,7,1,0,0,0,0,8,0,0,0,0,0,8
210_RJ Harris,1,0,0,0,0,0,1,2,0,0,0,50,51
211_R Ashwin,0,0,0,0,0,0,0,2,0,0,0,50,50
211_KA Pollard,5,0,0,0,0,0,5,2,0,0,0,50,55
211_MS Dhoni,31,4,0,0,0,0,35,0,0,0,0,0,35
211_SS Tiwary,14,1,0,0,0,0,15,0,0,0,0,0,15
211_DJ Bravo,2,0,0,0,0,0,2,1,0,0,0,25,27
211_S Tyagi,0,0,0,0,0,0,0,1,0,0,0,25,25
211_M Vijay,14,2,0,0,0,0,16,0,0,0,0,0,16
211_MEK Hussey,14,0,0,0,0,0,14,0,0,0,0,0,14
211_S Badrinath,30,4,0,0,0,0,34,0,0,0,0,0,34
211_AT Rayudu,3,0,0,0,0,0,3,0,0,0,0,0,3
211_R Sathish,4,0,0,0,0,0,4,0,0,0,0,0,4
211_SK Raina,23,3,1,0,0,0,28,1,0,0,0,25,53
211_R McLaren,1,0,0,0,0,0,1,0,0,0,0,0,1
211_SB Jakati,0,0,0,0,0,0,0,1,0,0,0,25,25
211_DE Bollinger,0,0,0,0,0,0,0,1,0,0,0,25,25
211_SL Malinga,0,0,0,0,0,0,0,0,0,0,0,0,0
211_AN Ahmed,4,0,0,0,0,0,4,0,0,0,0,0,4
211_Harbhajan Singh,33,5,3,0,0,0,44,1,0,0,0,25,69
211_SR Tendulkar,45,6,0,0,0,0,51,0,0,0,0,0,51
211_T Thushara,0,0,0,0,0,0,0,2,0,0,0,50,50
211_ML Hayden,35,3,1,0,0,0,40,0,0,0,0,0,40
211_S Dhawan,16,2,0,0,0,0,18,0,0,0,0,0,18
212_Bipul Sharma,1,0,0,0,0,0,1,0,0,0,0,0,1
212_RR Powar,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Yuvraj Singh,28,4,3,0,0,0,38,0,0,0,0,0,38
212_MS Bisla,20,4,0,0,0,0,24,0,0,0,0,0,24
212_RS Bopara,8,0,0,0,0,0,8,1,0,0,0,25,33
212_MJ Lumb,83,18,2,1,0,0,113,0,0,0,0,0,113
212_S Sreesanth,0,0,0,0,0,0,0,0,0,0,0,0,0
212_KC Sangakkara,9,1,0,0,0,0,10,0,0,0,0,0,10
212_AP Dole,0,0,0,0,0,0,0,2,0,0,0,50,50
212_DPMD Jayawardene,44,7,1,0,0,0,53,0,0,0,0,0,53
212_PP Chawla,10,0,0,0,0,0,10,0,0,0,0,0,10
212_YK Pathan,21,2,2,0,0,0,27,0,0,0,0,0,27
212_SR Watson,0,0,0,0,0,0,0,1,0,0,0,25,25
212_SK Warne,0,0,0,0,0,0,0,0,0,0,0,0,0
212_J Theron,0,0,0,0,0,0,0,0,0,0,0,0,0
212_NV Ojha,44,5,1,0,0,0,51,0,0,0,0,0,51
212_FY Fazal,0,0,0,0,0,0,0,0,0,0,0,0,0
212_IK Pathan,24,1,0,0,0,0,25,0,0,0,0,0,25
212_SK Trivedi,0,0,0,0,0,0,0,2,0,0,0,50,50
213_PD Collingwood,2,0,0,0,0,0,2,0,0,0,0,0,2
213_A Mishra,4,0,0,0,0,0,4,0,0,0,0,0,4
213_AD Mathews,46,5,2,0,0,0,55,0,0,0,0,0,55
213_SC Ganguly,56,9,1,1,0,0,75,0,0,0,0,0,75
213_R Bhatia,2,0,0,0,0,0,2,1,0,0,0,25,27
213_AB Agarkar,0,0,0,0,0,0,0,1,0,0,0,25,25
213_DL Vettori,12,2,0,0,0,0,14,1,0,0,0,25,39
213_AB Dinda,0,0,0,0,0,0,0,2,0,0,0,50,50
213_Iqbal Abdulla,0,0,0,0,0,0,0,1,0,0,0,25,25
213_MK Tiwary,26,2,1,0,0,0,30,0,0,0,0,0,30
213_KM Jadhav,5,0,0,0,0,0,5,0,0,0,0,0,5
213_BB McCullum,6,0,0,0,0,0,6,0,0,0,0,0,6
213_DA Warner,0,0,0,0,0,1,-2,0,0,0,0,0,-2
213_KD Karthik,20,2,0,0,0,0,22,0,0,0,0,0,22
213_V Sehwag,64,9,3,1,0,0,87,0,0,0,0,0,87
213_MF Maharoof,2,0,0,0,0,0,2,0,0,0,0,0,2
213_BAW Mendis,0,0,0,0,0,0,0,2,0,0,0,50,50
213_G Gambhir,47,7,1,0,0,0,56,0,0,0,0,0,56
213_CH Gayle,40,7,2,0,0,0,51,0,0,0,0,0,51
213_PJ Sangwan,0,0,0,0,0,0,0,0,0,0,0,0,0
214_PP Ojha,0,0,0,0,0,0,0,2,0,0,0,50,50
214_MD Mishra,9,2,0,0,0,0,11,0,0,0,0,0,11
214_MR Marsh,0,0,0,0,0,0,0,1,0,0,0,25,25
